STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00014732,"LAGUARDIA AIRPORT, NY US",11/20/2012,,49,41
USW00014732,"LAGUARDIA AIRPORT, NY US",11/21/2012,,54,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/22/2012,,54,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/23/2012,,55,41
USW00014732,"LAGUARDIA AIRPORT, NY US",11/24/2012,,52,37
USW00014732,"LAGUARDIA AIRPORT, NY US",11/25/2012,,41,36
USW00014732,"LAGUARDIA AIRPORT, NY US",11/26/2012,,49,38
USW00014732,"LAGUARDIA AIRPORT, NY US",11/27/2012,,43,35
USW00014732,"LAGUARDIA AIRPORT, NY US",11/28/2012,,42,37
USW00014732,"LAGUARDIA AIRPORT, NY US",11/29/2012,,44,37
USW00014732,"LAGUARDIA AIRPORT, NY US",11/30/2012,,47,39
USW00014732,"LAGUARDIA AIRPORT, NY US",12/1/2012,,42,38
USW00014732,"LAGUARDIA AIRPORT, NY US",12/2/2012,,52,41
USW00014732,"LAGUARDIA AIRPORT, NY US",12/3/2012,,61,47
USW00014732,"LAGUARDIA AIRPORT, NY US",12/4/2012,,60,46
USW00014732,"LAGUARDIA AIRPORT, NY US",12/5/2012,,59,36
USW00014732,"LAGUARDIA AIRPORT, NY US",12/6/2012,,41,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/7/2012,,48,37
USW00014732,"LAGUARDIA AIRPORT, NY US",12/8/2012,,51,44
USW00014732,"LAGUARDIA AIRPORT, NY US",12/9/2012,,51,43
USW00014732,"LAGUARDIA AIRPORT, NY US",12/10/2012,,60,45
USW00014732,"LAGUARDIA AIRPORT, NY US",12/11/2012,,59,42
USW00014732,"LAGUARDIA AIRPORT, NY US",12/12/2012,,44,39
USW00014732,"LAGUARDIA AIRPORT, NY US",12/13/2012,,47,38
USW00014732,"LAGUARDIA AIRPORT, NY US",12/14/2012,,50,37
USW00014732,"LAGUARDIA AIRPORT, NY US",12/15/2012,,47,40
USW00014732,"LAGUARDIA AIRPORT, NY US",12/16/2012,,49,43
USW00014732,"LAGUARDIA AIRPORT, NY US",12/17/2012,,44,41
USW00014732,"LAGUARDIA AIRPORT, NY US",12/18/2012,,55,44
USW00014732,"LAGUARDIA AIRPORT, NY US",12/19/2012,,48,41
USW00014732,"LAGUARDIA AIRPORT, NY US",12/20/2012,,48,37
USW00014732,"LAGUARDIA AIRPORT, NY US",12/21/2012,,60,38
USW00014732,"LAGUARDIA AIRPORT, NY US",12/22/2012,,40,37
USW00014732,"LAGUARDIA AIRPORT, NY US",12/23/2012,,43,37
USW00014732,"LAGUARDIA AIRPORT, NY US",12/24/2012,,40,33
USW00014732,"LAGUARDIA AIRPORT, NY US",12/25/2012,,42,33
USW00014732,"LAGUARDIA AIRPORT, NY US",12/26/2012,,42,29
USW00014732,"LAGUARDIA AIRPORT, NY US",12/27/2012,,42,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/28/2012,,38,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/29/2012,,36,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/30/2012,,36,30
USW00014732,"LAGUARDIA AIRPORT, NY US",12/31/2012,,41,30
USW00014732,"LAGUARDIA AIRPORT, NY US",1/1/2013,,41,27
USW00014732,"LAGUARDIA AIRPORT, NY US",1/2/2013,,34,23
USW00014732,"LAGUARDIA AIRPORT, NY US",1/3/2013,,34,25
USW00014732,"LAGUARDIA AIRPORT, NY US",1/4/2013,,39,33
USW00014732,"LAGUARDIA AIRPORT, NY US",1/5/2013,,43,34
USW00014732,"LAGUARDIA AIRPORT, NY US",1/6/2013,,47,34
USW00014732,"LAGUARDIA AIRPORT, NY US",1/7/2013,,45,38
USW00014732,"LAGUARDIA AIRPORT, NY US",1/8/2013,,49,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/9/2013,,51,36
USW00014732,"LAGUARDIA AIRPORT, NY US",1/10/2013,,48,40
USW00014732,"LAGUARDIA AIRPORT, NY US",1/11/2013,,45,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/12/2013,,46,42
USW00014732,"LAGUARDIA AIRPORT, NY US",1/13/2013,,50,42
USW00014732,"LAGUARDIA AIRPORT, NY US",1/14/2013,,55,39
USW00014732,"LAGUARDIA AIRPORT, NY US",1/15/2013,,40,36
USW00014732,"LAGUARDIA AIRPORT, NY US",1/16/2013,,40,33
USW00014732,"LAGUARDIA AIRPORT, NY US",1/17/2013,,44,36
USW00014732,"LAGUARDIA AIRPORT, NY US",1/18/2013,,36,26
USW00014732,"LAGUARDIA AIRPORT, NY US",1/19/2013,,52,31
USW00014732,"LAGUARDIA AIRPORT, NY US",1/20/2013,,54,31
USW00014732,"LAGUARDIA AIRPORT, NY US",1/21/2013,,32,28
USW00014732,"LAGUARDIA AIRPORT, NY US",1/22/2013,,29,15
USW00014732,"LAGUARDIA AIRPORT, NY US",1/23/2013,,20,12
USW00014732,"LAGUARDIA AIRPORT, NY US",1/24/2013,,25,15
USW00014732,"LAGUARDIA AIRPORT, NY US",1/25/2013,,25,14
USW00014732,"LAGUARDIA AIRPORT, NY US",1/26/2013,,29,18
USW00014732,"LAGUARDIA AIRPORT, NY US",1/27/2013,,35,21
USW00014732,"LAGUARDIA AIRPORT, NY US",1/28/2013,,37,29
USW00014732,"LAGUARDIA AIRPORT, NY US",1/29/2013,,46,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/30/2013,,54,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/31/2013,,60,31
USW00014732,"LAGUARDIA AIRPORT, NY US",2/1/2013,,32,25
USW00014732,"LAGUARDIA AIRPORT, NY US",2/2/2013,,30,20
USW00014732,"LAGUARDIA AIRPORT, NY US",2/3/2013,,31,24
USW00014732,"LAGUARDIA AIRPORT, NY US",2/4/2013,,31,24
USW00014732,"LAGUARDIA AIRPORT, NY US",2/5/2013,,32,28
USW00014732,"LAGUARDIA AIRPORT, NY US",2/6/2013,,40,30
USW00014732,"LAGUARDIA AIRPORT, NY US",2/7/2013,,33,26
USW00014732,"LAGUARDIA AIRPORT, NY US",2/8/2013,,36,27
USW00014732,"LAGUARDIA AIRPORT, NY US",2/9/2013,,34,23
USW00014732,"LAGUARDIA AIRPORT, NY US",2/10/2013,,36,20
USW00014732,"LAGUARDIA AIRPORT, NY US",2/11/2013,,46,34
USW00014732,"LAGUARDIA AIRPORT, NY US",2/12/2013,,45,38
USW00014732,"LAGUARDIA AIRPORT, NY US",2/13/2013,,44,34
USW00014732,"LAGUARDIA AIRPORT, NY US",2/14/2013,,46,34
USW00014732,"LAGUARDIA AIRPORT, NY US",2/15/2013,,53,37
USW00014732,"LAGUARDIA AIRPORT, NY US",2/16/2013,,42,32
USW00014732,"LAGUARDIA AIRPORT, NY US",2/17/2013,,32,19
USW00014732,"LAGUARDIA AIRPORT, NY US",2/18/2013,,36,19
USW00014732,"LAGUARDIA AIRPORT, NY US",2/19/2013,,47,33
USW00014732,"LAGUARDIA AIRPORT, NY US",2/20/2013,,40,27
USW00014732,"LAGUARDIA AIRPORT, NY US",2/21/2013,,35,25
USW00014732,"LAGUARDIA AIRPORT, NY US",2/22/2013,,39,27
USW00014732,"LAGUARDIA AIRPORT, NY US",2/23/2013,,40,35
USW00014732,"LAGUARDIA AIRPORT, NY US",2/24/2013,,46,35
USW00014732,"LAGUARDIA AIRPORT, NY US",2/25/2013,,44,33
USW00014732,"LAGUARDIA AIRPORT, NY US",2/26/2013,,44,33
USW00014732,"LAGUARDIA AIRPORT, NY US",2/27/2013,,48,36
USW00014732,"LAGUARDIA AIRPORT, NY US",2/28/2013,,53,40
USW00014732,"LAGUARDIA AIRPORT, NY US",3/1/2013,,44,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/2/2013,,39,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/3/2013,,40,30
USW00014732,"LAGUARDIA AIRPORT, NY US",3/4/2013,,41,29
USW00014732,"LAGUARDIA AIRPORT, NY US",3/5/2013,,48,33
USW00014732,"LAGUARDIA AIRPORT, NY US",3/6/2013,,43,38
USW00014732,"LAGUARDIA AIRPORT, NY US",3/7/2013,,38,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/8/2013,,42,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/9/2013,,54,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/10/2013,,48,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/11/2013,,54,40
USW00014732,"LAGUARDIA AIRPORT, NY US",3/12/2013,,56,43
USW00014732,"LAGUARDIA AIRPORT, NY US",3/13/2013,,52,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/14/2013,,41,30
USW00014732,"LAGUARDIA AIRPORT, NY US",3/15/2013,,48,31
USW00014732,"LAGUARDIA AIRPORT, NY US",3/16/2013,,41,33
USW00014732,"LAGUARDIA AIRPORT, NY US",3/17/2013,,38,30
USW00014732,"LAGUARDIA AIRPORT, NY US",3/18/2013,,36,29
USW00014732,"LAGUARDIA AIRPORT, NY US",3/19/2013,,44,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/20/2013,,45,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/21/2013,,39,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/22/2013,,41,30
USW00014732,"LAGUARDIA AIRPORT, NY US",3/23/2013,,45,35
USW00014732,"LAGUARDIA AIRPORT, NY US",3/24/2013,,46,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/25/2013,,41,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/26/2013,,50,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/27/2013,,52,38
USW00014732,"LAGUARDIA AIRPORT, NY US",3/28/2013,,49,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/29/2013,,55,42
USW00014732,"LAGUARDIA AIRPORT, NY US",3/30/2013,,58,41
USW00014732,"LAGUARDIA AIRPORT, NY US",3/31/2013,,55,40
USW00014732,"LAGUARDIA AIRPORT, NY US",4/1/2013,50,62,38
USW00014732,"LAGUARDIA AIRPORT, NY US",4/2/2013,39,45,34
USW00014732,"LAGUARDIA AIRPORT, NY US",4/3/2013,40,47,34
USW00014732,"LAGUARDIA AIRPORT, NY US",4/4/2013,41,50,35
USW00014732,"LAGUARDIA AIRPORT, NY US",4/5/2013,48,61,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/6/2013,44,52,37
USW00014732,"LAGUARDIA AIRPORT, NY US",4/7/2013,46,54,40
USW00014732,"LAGUARDIA AIRPORT, NY US",4/8/2013,56,72,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/9/2013,63,81,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/10/2013,63,71,52
USW00014732,"LAGUARDIA AIRPORT, NY US",4/11/2013,56,60,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/12/2013,45,48,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/13/2013,47,57,41
USW00014732,"LAGUARDIA AIRPORT, NY US",4/14/2013,52,56,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/15/2013,49,56,44
USW00014732,"LAGUARDIA AIRPORT, NY US",4/16/2013,53,62,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/17/2013,61,69,55
USW00014732,"LAGUARDIA AIRPORT, NY US",4/18/2013,56,61,49
USW00014732,"LAGUARDIA AIRPORT, NY US",4/19/2013,59,70,53
USW00014732,"LAGUARDIA AIRPORT, NY US",4/20/2013,56,60,45
USW00014732,"LAGUARDIA AIRPORT, NY US",4/21/2013,47,53,39
USW00014732,"LAGUARDIA AIRPORT, NY US",4/22/2013,47,55,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/23/2013,46,53,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/24/2013,53,65,45
USW00014732,"LAGUARDIA AIRPORT, NY US",4/25/2013,56,67,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/26/2013,58,66,51
USW00014732,"LAGUARDIA AIRPORT, NY US",4/27/2013,58,68,48
USW00014732,"LAGUARDIA AIRPORT, NY US",4/28/2013,58,69,51
USW00014732,"LAGUARDIA AIRPORT, NY US",4/29/2013,56,59,53
USW00014732,"LAGUARDIA AIRPORT, NY US",4/30/2013,57,66,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/1/2013,57,66,48
USW00014732,"LAGUARDIA AIRPORT, NY US",5/2/2013,58,68,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/3/2013,57,65,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/4/2013,55,67,48
USW00014732,"LAGUARDIA AIRPORT, NY US",5/5/2013,52,61,47
USW00014732,"LAGUARDIA AIRPORT, NY US",5/6/2013,54,68,47
USW00014732,"LAGUARDIA AIRPORT, NY US",5/7/2013,59,71,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/8/2013,60,65,55
USW00014732,"LAGUARDIA AIRPORT, NY US",5/9/2013,58,68,55
USW00014732,"LAGUARDIA AIRPORT, NY US",5/10/2013,68,80,61
USW00014732,"LAGUARDIA AIRPORT, NY US",5/11/2013,65,69,62
USW00014732,"LAGUARDIA AIRPORT, NY US",5/12/2013,64,70,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/13/2013,53,57,48
USW00014732,"LAGUARDIA AIRPORT, NY US",5/14/2013,52,62,45
USW00014732,"LAGUARDIA AIRPORT, NY US",5/15/2013,59,70,54
USW00014732,"LAGUARDIA AIRPORT, NY US",5/16/2013,70,80,62
USW00014732,"LAGUARDIA AIRPORT, NY US",5/17/2013,67,74,61
USW00014732,"LAGUARDIA AIRPORT, NY US",5/18/2013,62,67,56
USW00014732,"LAGUARDIA AIRPORT, NY US",5/19/2013,58,60,56
USW00014732,"LAGUARDIA AIRPORT, NY US",5/20/2013,65,79,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/21/2013,75,86,67
USW00014732,"LAGUARDIA AIRPORT, NY US",5/22/2013,70,78,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/23/2013,70,81,63
USW00014732,"LAGUARDIA AIRPORT, NY US",5/24/2013,61,67,47
USW00014732,"LAGUARDIA AIRPORT, NY US",5/25/2013,50,56,46
USW00014732,"LAGUARDIA AIRPORT, NY US",5/26/2013,56,67,49
USW00014732,"LAGUARDIA AIRPORT, NY US",5/27/2013,64,77,56
USW00014732,"LAGUARDIA AIRPORT, NY US",5/28/2013,64,71,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/29/2013,66,83,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/30/2013,83,93,74
USW00014732,"LAGUARDIA AIRPORT, NY US",5/31/2013,85,93,76
USW00014732,"LAGUARDIA AIRPORT, NY US",6/1/2013,83,89,75
USW00014732,"LAGUARDIA AIRPORT, NY US",6/2/2013,80,89,70
USW00014732,"LAGUARDIA AIRPORT, NY US",6/3/2013,74,78,67
USW00014732,"LAGUARDIA AIRPORT, NY US",6/4/2013,68,76,59
USW00014732,"LAGUARDIA AIRPORT, NY US",6/5/2013,67,74,59
USW00014732,"LAGUARDIA AIRPORT, NY US",6/6/2013,65,73,60
USW00014732,"LAGUARDIA AIRPORT, NY US",6/7/2013,62,65,59
USW00014732,"LAGUARDIA AIRPORT, NY US",6/8/2013,66,78,58
USW00014732,"LAGUARDIA AIRPORT, NY US",6/9/2013,73,82,64
USW00014732,"LAGUARDIA AIRPORT, NY US",6/10/2013,68,69,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/11/2013,71,82,63
USW00014732,"LAGUARDIA AIRPORT, NY US",6/12/2013,72,76,66
USW00014732,"LAGUARDIA AIRPORT, NY US",6/13/2013,68,72,56
USW00014732,"LAGUARDIA AIRPORT, NY US",6/14/2013,62,75,55
USW00014732,"LAGUARDIA AIRPORT, NY US",6/15/2013,71,82,64
USW00014732,"LAGUARDIA AIRPORT, NY US",6/16/2013,75,86,68
USW00014732,"LAGUARDIA AIRPORT, NY US",6/17/2013,78,87,71
USW00014732,"LAGUARDIA AIRPORT, NY US",6/18/2013,73,82,66
USW00014732,"LAGUARDIA AIRPORT, NY US",6/19/2013,69,77,61
USW00014732,"LAGUARDIA AIRPORT, NY US",6/20/2013,71,80,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/21/2013,73,82,66
USW00014732,"LAGUARDIA AIRPORT, NY US",6/22/2013,74,84,67
USW00014732,"LAGUARDIA AIRPORT, NY US",6/23/2013,77,87,71
USW00014732,"LAGUARDIA AIRPORT, NY US",6/24/2013,82,96,76
USW00014732,"LAGUARDIA AIRPORT, NY US",6/25/2013,83,95,75
USW00014732,"LAGUARDIA AIRPORT, NY US",6/26/2013,83,89,76
USW00014732,"LAGUARDIA AIRPORT, NY US",6/27/2013,78,85,73
USW00014732,"LAGUARDIA AIRPORT, NY US",6/28/2013,79,89,74
USW00014732,"LAGUARDIA AIRPORT, NY US",6/29/2013,78,85,72
USW00014732,"LAGUARDIA AIRPORT, NY US",6/30/2013,78,87,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/1/2013,75,78,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/2/2013,76,83,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/3/2013,78,85,74
USW00014732,"LAGUARDIA AIRPORT, NY US",7/4/2013,82,91,76
USW00014732,"LAGUARDIA AIRPORT, NY US",7/5/2013,84,93,77
USW00014732,"LAGUARDIA AIRPORT, NY US",7/6/2013,87,95,79
USW00014732,"LAGUARDIA AIRPORT, NY US",7/7/2013,89,96,81
USW00014732,"LAGUARDIA AIRPORT, NY US",7/8/2013,84,91,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/9/2013,83,90,77
USW00014732,"LAGUARDIA AIRPORT, NY US",7/10/2013,82,91,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/11/2013,82,86,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/12/2013,75,78,68
USW00014732,"LAGUARDIA AIRPORT, NY US",7/13/2013,71,76,69
USW00014732,"LAGUARDIA AIRPORT, NY US",7/14/2013,80,94,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/15/2013,87,94,80
USW00014732,"LAGUARDIA AIRPORT, NY US",7/16/2013,87,93,79
USW00014732,"LAGUARDIA AIRPORT, NY US",7/17/2013,87,97,78
USW00014732,"LAGUARDIA AIRPORT, NY US",7/18/2013,89,100,83
USW00014732,"LAGUARDIA AIRPORT, NY US",7/19/2013,92,100,86
USW00014732,"LAGUARDIA AIRPORT, NY US",7/20/2013,89,95,82
USW00014732,"LAGUARDIA AIRPORT, NY US",7/21/2013,82,87,76
USW00014732,"LAGUARDIA AIRPORT, NY US",7/22/2013,77,82,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/23/2013,80,91,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/24/2013,80,83,69
USW00014732,"LAGUARDIA AIRPORT, NY US",7/25/2013,68,70,64
USW00014732,"LAGUARDIA AIRPORT, NY US",7/26/2013,71,84,65
USW00014732,"LAGUARDIA AIRPORT, NY US",7/27/2013,77,84,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/28/2013,75,82,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/29/2013,77,89,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/30/2013,76,82,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/31/2013,76,82,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/1/2013,74,79,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/2/2013,76,86,70
USW00014732,"LAGUARDIA AIRPORT, NY US",8/3/2013,76,80,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/4/2013,75,81,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/5/2013,71,79,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/6/2013,74,82,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/7/2013,74,82,72
USW00014732,"LAGUARDIA AIRPORT, NY US",8/8/2013,75,83,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/9/2013,78,89,74
USW00014732,"LAGUARDIA AIRPORT, NY US",8/10/2013,78,84,72
USW00014732,"LAGUARDIA AIRPORT, NY US",8/11/2013,75,82,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/12/2013,75,82,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/13/2013,74,78,70
USW00014732,"LAGUARDIA AIRPORT, NY US",8/14/2013,69,74,62
USW00014732,"LAGUARDIA AIRPORT, NY US",8/15/2013,70,78,63
USW00014732,"LAGUARDIA AIRPORT, NY US",8/16/2013,73,81,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/17/2013,74,81,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/18/2013,72,76,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/19/2013,74,80,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/20/2013,78,89,70
USW00014732,"LAGUARDIA AIRPORT, NY US",8/21/2013,81,90,74
USW00014732,"LAGUARDIA AIRPORT, NY US",8/22/2013,78,79,73
USW00014732,"LAGUARDIA AIRPORT, NY US",8/23/2013,76,81,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/24/2013,71,79,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/25/2013,74,83,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/26/2013,75,84,70
USW00014732,"LAGUARDIA AIRPORT, NY US",8/27/2013,78,86,73
USW00014732,"LAGUARDIA AIRPORT, NY US",8/28/2013,78,85,73
USW00014732,"LAGUARDIA AIRPORT, NY US",8/29/2013,75,80,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/30/2013,75,86,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/31/2013,78,86,73
USW00014732,"LAGUARDIA AIRPORT, NY US",9/1/2013,80,85,75
USW00014732,"LAGUARDIA AIRPORT, NY US",9/2/2013,77,82,72
USW00014732,"LAGUARDIA AIRPORT, NY US",9/3/2013,76,82,70
USW00014732,"LAGUARDIA AIRPORT, NY US",9/4/2013,73,82,66
USW00014732,"LAGUARDIA AIRPORT, NY US",9/5/2013,74,77,64
USW00014732,"LAGUARDIA AIRPORT, NY US",9/6/2013,65,72,57
USW00014732,"LAGUARDIA AIRPORT, NY US",9/7/2013,68,79,61
USW00014732,"LAGUARDIA AIRPORT, NY US",9/8/2013,74,80,63
USW00014732,"LAGUARDIA AIRPORT, NY US",9/9/2013,66,73,58
USW00014732,"LAGUARDIA AIRPORT, NY US",9/10/2013,75,88,69
USW00014732,"LAGUARDIA AIRPORT, NY US",9/11/2013,84,94,77
USW00014732,"LAGUARDIA AIRPORT, NY US",9/12/2013,81,86,71
USW00014732,"LAGUARDIA AIRPORT, NY US",9/13/2013,71,77,60
USW00014732,"LAGUARDIA AIRPORT, NY US",9/14/2013,62,68,56
USW00014732,"LAGUARDIA AIRPORT, NY US",9/15/2013,62,73,54
USW00014732,"LAGUARDIA AIRPORT, NY US",9/16/2013,66,72,56
USW00014732,"LAGUARDIA AIRPORT, NY US",9/17/2013,58,65,49
USW00014732,"LAGUARDIA AIRPORT, NY US",9/18/2013,62,71,55
USW00014732,"LAGUARDIA AIRPORT, NY US",9/19/2013,65,77,57
USW00014732,"LAGUARDIA AIRPORT, NY US",9/20/2013,68,78,62
USW00014732,"LAGUARDIA AIRPORT, NY US",9/21/2013,67,76,61
USW00014732,"LAGUARDIA AIRPORT, NY US",9/22/2013,66,68,55
USW00014732,"LAGUARDIA AIRPORT, NY US",9/23/2013,58,66,52
USW00014732,"LAGUARDIA AIRPORT, NY US",9/24/2013,59,73,50
USW00014732,"LAGUARDIA AIRPORT, NY US",9/25/2013,64,72,55
USW00014732,"LAGUARDIA AIRPORT, NY US",9/26/2013,64,69,59
USW00014732,"LAGUARDIA AIRPORT, NY US",9/27/2013,62,68,57
USW00014732,"LAGUARDIA AIRPORT, NY US",9/28/2013,64,73,58
USW00014732,"LAGUARDIA AIRPORT, NY US",9/29/2013,65,70,60
USW00014732,"LAGUARDIA AIRPORT, NY US",9/30/2013,64,73,58
USW00014732,"LAGUARDIA AIRPORT, NY US",10/1/2013,69,81,62
USW00014732,"LAGUARDIA AIRPORT, NY US",10/2/2013,74,84,66
USW00014732,"LAGUARDIA AIRPORT, NY US",10/3/2013,73,79,65
USW00014732,"LAGUARDIA AIRPORT, NY US",10/4/2013,74,86,67
USW00014732,"LAGUARDIA AIRPORT, NY US",10/5/2013,68,73,64
USW00014732,"LAGUARDIA AIRPORT, NY US",10/6/2013,67,70,65
USW00014732,"LAGUARDIA AIRPORT, NY US",10/7/2013,71,77,62
USW00014732,"LAGUARDIA AIRPORT, NY US",10/8/2013,62,66,56
USW00014732,"LAGUARDIA AIRPORT, NY US",10/9/2013,60,63,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/10/2013,59,66,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/11/2013,64,69,61
USW00014732,"LAGUARDIA AIRPORT, NY US",10/12/2013,66,72,60
USW00014732,"LAGUARDIA AIRPORT, NY US",10/13/2013,61,64,56
USW00014732,"LAGUARDIA AIRPORT, NY US",10/14/2013,58,65,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/15/2013,60,70,56
USW00014732,"LAGUARDIA AIRPORT, NY US",10/16/2013,60,65,57
USW00014732,"LAGUARDIA AIRPORT, NY US",10/17/2013,65,73,61
USW00014732,"LAGUARDIA AIRPORT, NY US",10/18/2013,64,69,58
USW00014732,"LAGUARDIA AIRPORT, NY US",10/19/2013,59,64,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/20/2013,58,63,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/21/2013,59,67,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/22/2013,60,68,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/23/2013,53,55,47
USW00014732,"LAGUARDIA AIRPORT, NY US",10/24/2013,48,54,43
USW00014732,"LAGUARDIA AIRPORT, NY US",10/25/2013,47,55,42
USW00014732,"LAGUARDIA AIRPORT, NY US",10/26/2013,49,56,43
USW00014732,"LAGUARDIA AIRPORT, NY US",10/27/2013,53,59,49
USW00014732,"LAGUARDIA AIRPORT, NY US",10/28/2013,53,61,44
USW00014732,"LAGUARDIA AIRPORT, NY US",10/29/2013,51,55,44
USW00014732,"LAGUARDIA AIRPORT, NY US",10/30/2013,53,60,48
USW00014732,"LAGUARDIA AIRPORT, NY US",10/31/2013,59,67,53
USW00014732,"LAGUARDIA AIRPORT, NY US",11/1/2013,66,70,60
USW00014732,"LAGUARDIA AIRPORT, NY US",11/2/2013,62,68,55
USW00014732,"LAGUARDIA AIRPORT, NY US",11/3/2013,51,56,38
USW00014732,"LAGUARDIA AIRPORT, NY US",11/4/2013,40,46,34
USW00014732,"LAGUARDIA AIRPORT, NY US",11/5/2013,47,55,42
USW00014732,"LAGUARDIA AIRPORT, NY US",11/6/2013,53,61,47
USW00014732,"LAGUARDIA AIRPORT, NY US",11/7/2013,58,63,45
USW00014732,"LAGUARDIA AIRPORT, NY US",11/8/2013,46,49,41
USW00014732,"LAGUARDIA AIRPORT, NY US",11/9/2013,44,50,40
USW00014732,"LAGUARDIA AIRPORT, NY US",11/10/2013,50,60,45
USW00014732,"LAGUARDIA AIRPORT, NY US",11/11/2013,49,53,44
USW00014732,"LAGUARDIA AIRPORT, NY US",11/12/2013,44,52,32
USW00014732,"LAGUARDIA AIRPORT, NY US",11/13/2013,34,40,30
USW00014732,"LAGUARDIA AIRPORT, NY US",11/14/2013,41,53,34
USW00014732,"LAGUARDIA AIRPORT, NY US",11/15/2013,49,57,43
