"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"LMP Gestational Age Weekly"	"LMP Gestational Age Weekly Code"	Births
	"2012"	"2012"	"December"	"12"	"26 weeks"	"26"	19
	"2012"	"2012"	"December"	"12"	"27 weeks"	"27"	25
	"2012"	"2012"	"December"	"12"	"28 weeks"	"28"	26
	"2012"	"2012"	"December"	"12"	"29 weeks"	"29"	27
	"2012"	"2012"	"December"	"12"	"30 weeks"	"30"	43
	"2012"	"2012"	"December"	"12"	"31 weeks"	"31"	56
	"2012"	"2012"	"December"	"12"	"32 weeks"	"32"	83
	"2012"	"2012"	"December"	"12"	"33 weeks"	"33"	142
	"2012"	"2012"	"December"	"12"	"34 weeks"	"34"	223
	"2012"	"2012"	"December"	"12"	"35 weeks"	"35"	386
	"2012"	"2012"	"December"	"12"	"36 weeks"	"36"	687
	"2012"	"2012"	"December"	"12"	"37 weeks"	"37"	1464
	"2012"	"2012"	"December"	"12"	"38 weeks"	"38"	2961
	"2012"	"2012"	"December"	"12"	"39 weeks"	"39"	5509
	"2012"	"2012"	"December"	"12"	"40 weeks"	"40"	4272
	"2012"	"2012"	"December"	"12"	"41 weeks"	"41"	2055
	"2012"	"2012"	"December"	"12"	"42 weeks"	"42"	596
	"2012"	"2012"	"December"	"12"	"43 weeks"	"43"	288
	"2012"	"2012"	"December"	"12"	"44 weeks"	"44"	114
	"2012"	"2012"	"December"	"12"	"45 weeks"	"45"	62
	"2012"	"2012"	"December"	"12"	"46 weeks"	"46"	26
	"2012"	"2012"	"December"	"12"	"47 weeks"	"47"	18
	"2012"	"2012"	"December"	"12"	"Unknown or Not Stated"	"99"	30
"Total"	"2012"	"2012"	"December"	"12"			19168
"Total"	"2012"	"2012"					231560
	"2013"	"2013"	"January"	"1"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"January"	"1"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"January"	"1"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"January"	"1"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"January"	"1"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"January"	"1"	"22 weeks"	"22"	10
	"2013"	"2013"	"January"	"1"	"23 weeks"	"23"	Suppressed
	"2013"	"2013"	"January"	"1"	"24 weeks"	"24"	18
	"2013"	"2013"	"January"	"1"	"25 weeks"	"25"	10
	"2013"	"2013"	"January"	"1"	"26 weeks"	"26"	20
	"2013"	"2013"	"January"	"1"	"27 weeks"	"27"	20
	"2013"	"2013"	"January"	"1"	"28 weeks"	"28"	16
	"2013"	"2013"	"January"	"1"	"29 weeks"	"29"	28
	"2013"	"2013"	"January"	"1"	"30 weeks"	"30"	52
	"2013"	"2013"	"January"	"1"	"31 weeks"	"31"	77
	"2013"	"2013"	"January"	"1"	"32 weeks"	"32"	99
	"2013"	"2013"	"January"	"1"	"33 weeks"	"33"	131
	"2013"	"2013"	"January"	"1"	"34 weeks"	"34"	228
	"2013"	"2013"	"January"	"1"	"35 weeks"	"35"	379
	"2013"	"2013"	"January"	"1"	"36 weeks"	"36"	744
	"2013"	"2013"	"January"	"1"	"37 weeks"	"37"	1540
	"2013"	"2013"	"January"	"1"	"38 weeks"	"38"	2968
	"2013"	"2013"	"January"	"1"	"39 weeks"	"39"	5313
	"2013"	"2013"	"January"	"1"	"40 weeks"	"40"	4169
	"2013"	"2013"	"January"	"1"	"41 weeks"	"41"	2050
	"2013"	"2013"	"January"	"1"	"42 weeks"	"42"	597
	"2013"	"2013"	"January"	"1"	"43 weeks"	"43"	278
	"2013"	"2013"	"January"	"1"	"44 weeks"	"44"	151
	"2013"	"2013"	"January"	"1"	"45 weeks"	"45"	65
	"2013"	"2013"	"January"	"1"	"46 weeks"	"46"	42
	"2013"	"2013"	"January"	"1"	"47 weeks"	"47"	21
	"2013"	"2013"	"January"	"1"	"Unknown or Not Stated"	"99"	22
"Total"	"2013"	"2013"	"January"	"1"			19068
	"2013"	"2013"	"February"	"2"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"February"	"2"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"February"	"2"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"February"	"2"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"February"	"2"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"February"	"2"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"February"	"2"	"23 weeks"	"23"	Suppressed
	"2013"	"2013"	"February"	"2"	"24 weeks"	"24"	10
	"2013"	"2013"	"February"	"2"	"25 weeks"	"25"	10
	"2013"	"2013"	"February"	"2"	"26 weeks"	"26"	19
	"2013"	"2013"	"February"	"2"	"27 weeks"	"27"	28
	"2013"	"2013"	"February"	"2"	"28 weeks"	"28"	19
	"2013"	"2013"	"February"	"2"	"29 weeks"	"29"	30
	"2013"	"2013"	"February"	"2"	"30 weeks"	"30"	28
	"2013"	"2013"	"February"	"2"	"31 weeks"	"31"	43
	"2013"	"2013"	"February"	"2"	"32 weeks"	"32"	85
	"2013"	"2013"	"February"	"2"	"33 weeks"	"33"	101
	"2013"	"2013"	"February"	"2"	"34 weeks"	"34"	211
	"2013"	"2013"	"February"	"2"	"35 weeks"	"35"	330
	"2013"	"2013"	"February"	"2"	"36 weeks"	"36"	571
	"2013"	"2013"	"February"	"2"	"37 weeks"	"37"	1234
	"2013"	"2013"	"February"	"2"	"38 weeks"	"38"	2607
	"2013"	"2013"	"February"	"2"	"39 weeks"	"39"	4836
	"2013"	"2013"	"February"	"2"	"40 weeks"	"40"	3875
	"2013"	"2013"	"February"	"2"	"41 weeks"	"41"	1900
	"2013"	"2013"	"February"	"2"	"42 weeks"	"42"	557
	"2013"	"2013"	"February"	"2"	"43 weeks"	"43"	252
	"2013"	"2013"	"February"	"2"	"44 weeks"	"44"	122
	"2013"	"2013"	"February"	"2"	"45 weeks"	"45"	59
	"2013"	"2013"	"February"	"2"	"46 weeks"	"46"	38
	"2013"	"2013"	"February"	"2"	"47 weeks"	"47"	18
	"2013"	"2013"	"February"	"2"	"Unknown or Not Stated"	"99"	19
"Total"	"2013"	"2013"	"February"	"2"			17021
	"2013"	"2013"	"March"	"3"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"March"	"3"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"March"	"3"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"March"	"3"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"March"	"3"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"March"	"3"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"March"	"3"	"23 weeks"	"23"	10
	"2013"	"2013"	"March"	"3"	"24 weeks"	"24"	16
	"2013"	"2013"	"March"	"3"	"25 weeks"	"25"	24
	"2013"	"2013"	"March"	"3"	"26 weeks"	"26"	15
	"2013"	"2013"	"March"	"3"	"27 weeks"	"27"	19
	"2013"	"2013"	"March"	"3"	"28 weeks"	"28"	17
	"2013"	"2013"	"March"	"3"	"29 weeks"	"29"	32
	"2013"	"2013"	"March"	"3"	"30 weeks"	"30"	42
	"2013"	"2013"	"March"	"3"	"31 weeks"	"31"	52
	"2013"	"2013"	"March"	"3"	"32 weeks"	"32"	63
	"2013"	"2013"	"March"	"3"	"33 weeks"	"33"	123
	"2013"	"2013"	"March"	"3"	"34 weeks"	"34"	223
	"2013"	"2013"	"March"	"3"	"35 weeks"	"35"	352
	"2013"	"2013"	"March"	"3"	"36 weeks"	"36"	635
	"2013"	"2013"	"March"	"3"	"37 weeks"	"37"	1445
	"2013"	"2013"	"March"	"3"	"38 weeks"	"38"	2928
	"2013"	"2013"	"March"	"3"	"39 weeks"	"39"	5417
	"2013"	"2013"	"March"	"3"	"40 weeks"	"40"	4034
	"2013"	"2013"	"March"	"3"	"41 weeks"	"41"	1951
	"2013"	"2013"	"March"	"3"	"42 weeks"	"42"	557
	"2013"	"2013"	"March"	"3"	"43 weeks"	"43"	253
	"2013"	"2013"	"March"	"3"	"44 weeks"	"44"	120
	"2013"	"2013"	"March"	"3"	"45 weeks"	"45"	47
	"2013"	"2013"	"March"	"3"	"46 weeks"	"46"	37
	"2013"	"2013"	"March"	"3"	"47 weeks"	"47"	15
	"2013"	"2013"	"March"	"3"	"Unknown or Not Stated"	"99"	15
"Total"	"2013"	"2013"	"March"	"3"			18459
	"2013"	"2013"	"April"	"4"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"April"	"4"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"April"	"4"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"April"	"4"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"April"	"4"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"April"	"4"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"April"	"4"	"23 weeks"	"23"	Suppressed
	"2013"	"2013"	"April"	"4"	"24 weeks"	"24"	13
	"2013"	"2013"	"April"	"4"	"25 weeks"	"25"	16
	"2013"	"2013"	"April"	"4"	"26 weeks"	"26"	25
	"2013"	"2013"	"April"	"4"	"27 weeks"	"27"	21
	"2013"	"2013"	"April"	"4"	"28 weeks"	"28"	21
	"2013"	"2013"	"April"	"4"	"29 weeks"	"29"	26
	"2013"	"2013"	"April"	"4"	"30 weeks"	"30"	47
	"2013"	"2013"	"April"	"4"	"31 weeks"	"31"	46
	"2013"	"2013"	"April"	"4"	"32 weeks"	"32"	76
	"2013"	"2013"	"April"	"4"	"33 weeks"	"33"	130
	"2013"	"2013"	"April"	"4"	"34 weeks"	"34"	230
	"2013"	"2013"	"April"	"4"	"35 weeks"	"35"	329
	"2013"	"2013"	"April"	"4"	"36 weeks"	"36"	615
	"2013"	"2013"	"April"	"4"	"37 weeks"	"37"	1336
	"2013"	"2013"	"April"	"4"	"38 weeks"	"38"	2682
	"2013"	"2013"	"April"	"4"	"39 weeks"	"39"	5272
	"2013"	"2013"	"April"	"4"	"40 weeks"	"40"	4207
	"2013"	"2013"	"April"	"4"	"41 weeks"	"41"	2030
	"2013"	"2013"	"April"	"4"	"42 weeks"	"42"	564
	"2013"	"2013"	"April"	"4"	"43 weeks"	"43"	264
	"2013"	"2013"	"April"	"4"	"44 weeks"	"44"	158
	"2013"	"2013"	"April"	"4"	"45 weeks"	"45"	62
	"2013"	"2013"	"April"	"4"	"46 weeks"	"46"	30
	"2013"	"2013"	"April"	"4"	"47 weeks"	"47"	13
	"2013"	"2013"	"April"	"4"	"Unknown or Not Stated"	"99"	25
"Total"	"2013"	"2013"	"April"	"4"			18257
	"2013"	"2013"	"May"	"5"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"May"	"5"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"May"	"5"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"May"	"5"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"May"	"5"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"May"	"5"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"May"	"5"	"23 weeks"	"23"	Suppressed
	"2013"	"2013"	"May"	"5"	"24 weeks"	"24"	14
	"2013"	"2013"	"May"	"5"	"25 weeks"	"25"	13
	"2013"	"2013"	"May"	"5"	"26 weeks"	"26"	18
	"2013"	"2013"	"May"	"5"	"27 weeks"	"27"	22
	"2013"	"2013"	"May"	"5"	"28 weeks"	"28"	23
	"2013"	"2013"	"May"	"5"	"29 weeks"	"29"	31
	"2013"	"2013"	"May"	"5"	"30 weeks"	"30"	51
	"2013"	"2013"	"May"	"5"	"31 weeks"	"31"	64
	"2013"	"2013"	"May"	"5"	"32 weeks"	"32"	100
	"2013"	"2013"	"May"	"5"	"33 weeks"	"33"	132
	"2013"	"2013"	"May"	"5"	"34 weeks"	"34"	242
	"2013"	"2013"	"May"	"5"	"35 weeks"	"35"	385
	"2013"	"2013"	"May"	"5"	"36 weeks"	"36"	638
	"2013"	"2013"	"May"	"5"	"37 weeks"	"37"	1416
	"2013"	"2013"	"May"	"5"	"38 weeks"	"38"	2945
	"2013"	"2013"	"May"	"5"	"39 weeks"	"39"	5659
	"2013"	"2013"	"May"	"5"	"40 weeks"	"40"	4380
	"2013"	"2013"	"May"	"5"	"41 weeks"	"41"	2099
	"2013"	"2013"	"May"	"5"	"42 weeks"	"42"	583
	"2013"	"2013"	"May"	"5"	"43 weeks"	"43"	222
	"2013"	"2013"	"May"	"5"	"44 weeks"	"44"	116
	"2013"	"2013"	"May"	"5"	"45 weeks"	"45"	74
	"2013"	"2013"	"May"	"5"	"46 weeks"	"46"	31
	"2013"	"2013"	"May"	"5"	"47 weeks"	"47"	18
	"2013"	"2013"	"May"	"5"	"Unknown or Not Stated"	"99"	27
"Total"	"2013"	"2013"	"May"	"5"			19334
	"2013"	"2013"	"June"	"6"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"June"	"6"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"June"	"6"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"June"	"6"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"June"	"6"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"June"	"6"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"June"	"6"	"23 weeks"	"23"	11
	"2013"	"2013"	"June"	"6"	"24 weeks"	"24"	12
	"2013"	"2013"	"June"	"6"	"25 weeks"	"25"	20
	"2013"	"2013"	"June"	"6"	"26 weeks"	"26"	19
	"2013"	"2013"	"June"	"6"	"27 weeks"	"27"	21
	"2013"	"2013"	"June"	"6"	"28 weeks"	"28"	24
	"2013"	"2013"	"June"	"6"	"29 weeks"	"29"	25
	"2013"	"2013"	"June"	"6"	"30 weeks"	"30"	51
	"2013"	"2013"	"June"	"6"	"31 weeks"	"31"	68
	"2013"	"2013"	"June"	"6"	"32 weeks"	"32"	82
	"2013"	"2013"	"June"	"6"	"33 weeks"	"33"	124
	"2013"	"2013"	"June"	"6"	"34 weeks"	"34"	232
	"2013"	"2013"	"June"	"6"	"35 weeks"	"35"	359
	"2013"	"2013"	"June"	"6"	"36 weeks"	"36"	675
	"2013"	"2013"	"June"	"6"	"37 weeks"	"37"	1484
	"2013"	"2013"	"June"	"6"	"38 weeks"	"38"	2903
	"2013"	"2013"	"June"	"6"	"39 weeks"	"39"	5459
	"2013"	"2013"	"June"	"6"	"40 weeks"	"40"	4366
	"2013"	"2013"	"June"	"6"	"41 weeks"	"41"	1971
	"2013"	"2013"	"June"	"6"	"42 weeks"	"42"	593
	"2013"	"2013"	"June"	"6"	"43 weeks"	"43"	261
	"2013"	"2013"	"June"	"6"	"44 weeks"	"44"	143
	"2013"	"2013"	"June"	"6"	"45 weeks"	"45"	56
	"2013"	"2013"	"June"	"6"	"46 weeks"	"46"	26
	"2013"	"2013"	"June"	"6"	"47 weeks"	"47"	23
	"2013"	"2013"	"June"	"6"	"Unknown or Not Stated"	"99"	19
"Total"	"2013"	"2013"	"June"	"6"			19047
	"2013"	"2013"	"July"	"7"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"July"	"7"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"July"	"7"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"July"	"7"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"July"	"7"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"July"	"7"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"July"	"7"	"23 weeks"	"23"	Suppressed
	"2013"	"2013"	"July"	"7"	"24 weeks"	"24"	Suppressed
	"2013"	"2013"	"July"	"7"	"25 weeks"	"25"	15
	"2013"	"2013"	"July"	"7"	"26 weeks"	"26"	19
	"2013"	"2013"	"July"	"7"	"27 weeks"	"27"	19
	"2013"	"2013"	"July"	"7"	"28 weeks"	"28"	20
	"2013"	"2013"	"July"	"7"	"29 weeks"	"29"	44
	"2013"	"2013"	"July"	"7"	"30 weeks"	"30"	47
	"2013"	"2013"	"July"	"7"	"31 weeks"	"31"	75
	"2013"	"2013"	"July"	"7"	"32 weeks"	"32"	76
	"2013"	"2013"	"July"	"7"	"33 weeks"	"33"	128
	"2013"	"2013"	"July"	"7"	"34 weeks"	"34"	256
	"2013"	"2013"	"July"	"7"	"35 weeks"	"35"	392
	"2013"	"2013"	"July"	"7"	"36 weeks"	"36"	730
	"2013"	"2013"	"July"	"7"	"37 weeks"	"37"	1547
	"2013"	"2013"	"July"	"7"	"38 weeks"	"38"	3074
	"2013"	"2013"	"July"	"7"	"39 weeks"	"39"	5864
	"2013"	"2013"	"July"	"7"	"40 weeks"	"40"	4535
	"2013"	"2013"	"July"	"7"	"41 weeks"	"41"	2220
	"2013"	"2013"	"July"	"7"	"42 weeks"	"42"	618
	"2013"	"2013"	"July"	"7"	"43 weeks"	"43"	274
	"2013"	"2013"	"July"	"7"	"44 weeks"	"44"	147
	"2013"	"2013"	"July"	"7"	"45 weeks"	"45"	56
	"2013"	"2013"	"July"	"7"	"46 weeks"	"46"	32
	"2013"	"2013"	"July"	"7"	"47 weeks"	"47"	28
	"2013"	"2013"	"July"	"7"	"Unknown or Not Stated"	"99"	22
"Total"	"2013"	"2013"	"July"	"7"			20270
	"2013"	"2013"	"August"	"8"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"August"	"8"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"August"	"8"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"August"	"8"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"August"	"8"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"August"	"8"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"August"	"8"	"23 weeks"	"23"	15
	"2013"	"2013"	"August"	"8"	"24 weeks"	"24"	18
	"2013"	"2013"	"August"	"8"	"25 weeks"	"25"	16
	"2013"	"2013"	"August"	"8"	"26 weeks"	"26"	23
	"2013"	"2013"	"August"	"8"	"27 weeks"	"27"	20
	"2013"	"2013"	"August"	"8"	"28 weeks"	"28"	34
	"2013"	"2013"	"August"	"8"	"29 weeks"	"29"	32
	"2013"	"2013"	"August"	"8"	"30 weeks"	"30"	33
	"2013"	"2013"	"August"	"8"	"31 weeks"	"31"	55
	"2013"	"2013"	"August"	"8"	"32 weeks"	"32"	78
	"2013"	"2013"	"August"	"8"	"33 weeks"	"33"	145
	"2013"	"2013"	"August"	"8"	"34 weeks"	"34"	222
	"2013"	"2013"	"August"	"8"	"35 weeks"	"35"	374
	"2013"	"2013"	"August"	"8"	"36 weeks"	"36"	701
	"2013"	"2013"	"August"	"8"	"37 weeks"	"37"	1555
	"2013"	"2013"	"August"	"8"	"38 weeks"	"38"	3016
	"2013"	"2013"	"August"	"8"	"39 weeks"	"39"	5787
	"2013"	"2013"	"August"	"8"	"40 weeks"	"40"	4523
	"2013"	"2013"	"August"	"8"	"41 weeks"	"41"	2183
	"2013"	"2013"	"August"	"8"	"42 weeks"	"42"	641
	"2013"	"2013"	"August"	"8"	"43 weeks"	"43"	284
	"2013"	"2013"	"August"	"8"	"44 weeks"	"44"	145
	"2013"	"2013"	"August"	"8"	"45 weeks"	"45"	88
	"2013"	"2013"	"August"	"8"	"46 weeks"	"46"	36
	"2013"	"2013"	"August"	"8"	"47 weeks"	"47"	22
	"2013"	"2013"	"August"	"8"	"Unknown or Not Stated"	"99"	24
"Total"	"2013"	"2013"	"August"	"8"			20091
	"2013"	"2013"	"September"	"9"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"September"	"9"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"September"	"9"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"September"	"9"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"September"	"9"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"September"	"9"	"22 weeks"	"22"	11
	"2013"	"2013"	"September"	"9"	"23 weeks"	"23"	10
	"2013"	"2013"	"September"	"9"	"24 weeks"	"24"	Suppressed
	"2013"	"2013"	"September"	"9"	"25 weeks"	"25"	12
	"2013"	"2013"	"September"	"9"	"26 weeks"	"26"	21
	"2013"	"2013"	"September"	"9"	"27 weeks"	"27"	22
	"2013"	"2013"	"September"	"9"	"28 weeks"	"28"	21
	"2013"	"2013"	"September"	"9"	"29 weeks"	"29"	25
	"2013"	"2013"	"September"	"9"	"30 weeks"	"30"	30
	"2013"	"2013"	"September"	"9"	"31 weeks"	"31"	49
	"2013"	"2013"	"September"	"9"	"32 weeks"	"32"	74
	"2013"	"2013"	"September"	"9"	"33 weeks"	"33"	114
	"2013"	"2013"	"September"	"9"	"34 weeks"	"34"	194
	"2013"	"2013"	"September"	"9"	"35 weeks"	"35"	352
	"2013"	"2013"	"September"	"9"	"36 weeks"	"36"	643
	"2013"	"2013"	"September"	"9"	"37 weeks"	"37"	1424
	"2013"	"2013"	"September"	"9"	"38 weeks"	"38"	3023
	"2013"	"2013"	"September"	"9"	"39 weeks"	"39"	5548
	"2013"	"2013"	"September"	"9"	"40 weeks"	"40"	4503
	"2013"	"2013"	"September"	"9"	"41 weeks"	"41"	2098
	"2013"	"2013"	"September"	"9"	"42 weeks"	"42"	638
	"2013"	"2013"	"September"	"9"	"43 weeks"	"43"	282
	"2013"	"2013"	"September"	"9"	"44 weeks"	"44"	119
	"2013"	"2013"	"September"	"9"	"45 weeks"	"45"	64
	"2013"	"2013"	"September"	"9"	"46 weeks"	"46"	28
	"2013"	"2013"	"September"	"9"	"47 weeks"	"47"	23
	"2013"	"2013"	"September"	"9"	"Unknown or Not Stated"	"99"	28
"Total"	"2013"	"2013"	"September"	"9"			19379
	"2013"	"2013"	"October"	"10"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"October"	"10"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"October"	"10"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"October"	"10"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"October"	"10"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"October"	"10"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"October"	"10"	"23 weeks"	"23"	11
	"2013"	"2013"	"October"	"10"	"24 weeks"	"24"	15
	"2013"	"2013"	"October"	"10"	"25 weeks"	"25"	14
	"2013"	"2013"	"October"	"10"	"26 weeks"	"26"	22
	"2013"	"2013"	"October"	"10"	"27 weeks"	"27"	33
	"2013"	"2013"	"October"	"10"	"28 weeks"	"28"	24
	"2013"	"2013"	"October"	"10"	"29 weeks"	"29"	25
	"2013"	"2013"	"October"	"10"	"30 weeks"	"30"	43
	"2013"	"2013"	"October"	"10"	"31 weeks"	"31"	55
	"2013"	"2013"	"October"	"10"	"32 weeks"	"32"	73
	"2013"	"2013"	"October"	"10"	"33 weeks"	"33"	108
	"2013"	"2013"	"October"	"10"	"34 weeks"	"34"	249
	"2013"	"2013"	"October"	"10"	"35 weeks"	"35"	363
	"2013"	"2013"	"October"	"10"	"36 weeks"	"36"	638
	"2013"	"2013"	"October"	"10"	"37 weeks"	"37"	1518
	"2013"	"2013"	"October"	"10"	"38 weeks"	"38"	2964
	"2013"	"2013"	"October"	"10"	"39 weeks"	"39"	5461
	"2013"	"2013"	"October"	"10"	"40 weeks"	"40"	4457
	"2013"	"2013"	"October"	"10"	"41 weeks"	"41"	2180
	"2013"	"2013"	"October"	"10"	"42 weeks"	"42"	687
	"2013"	"2013"	"October"	"10"	"43 weeks"	"43"	240
	"2013"	"2013"	"October"	"10"	"44 weeks"	"44"	114
	"2013"	"2013"	"October"	"10"	"45 weeks"	"45"	64
	"2013"	"2013"	"October"	"10"	"46 weeks"	"46"	30
	"2013"	"2013"	"October"	"10"	"47 weeks"	"47"	33
	"2013"	"2013"	"October"	"10"	"Unknown or Not Stated"	"99"	30
"Total"	"2013"	"2013"	"October"	"10"			19465
	"2013"	"2013"	"November"	"11"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"November"	"11"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"November"	"11"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"November"	"11"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"November"	"11"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"November"	"11"	"22 weeks"	"22"	10
	"2013"	"2013"	"November"	"11"	"23 weeks"	"23"	11
	"2013"	"2013"	"November"	"11"	"24 weeks"	"24"	13
	"2013"	"2013"	"November"	"11"	"25 weeks"	"25"	17
	"2013"	"2013"	"November"	"11"	"26 weeks"	"26"	21
	"2013"	"2013"	"November"	"11"	"27 weeks"	"27"	18
	"2013"	"2013"	"November"	"11"	"28 weeks"	"28"	22
	"2013"	"2013"	"November"	"11"	"29 weeks"	"29"	31
	"2013"	"2013"	"November"	"11"	"30 weeks"	"30"	41
	"2013"	"2013"	"November"	"11"	"31 weeks"	"31"	45
	"2013"	"2013"	"November"	"11"	"32 weeks"	"32"	77
	"2013"	"2013"	"November"	"11"	"33 weeks"	"33"	118
	"2013"	"2013"	"November"	"11"	"34 weeks"	"34"	179
	"2013"	"2013"	"November"	"11"	"35 weeks"	"35"	340
	"2013"	"2013"	"November"	"11"	"36 weeks"	"36"	659
	"2013"	"2013"	"November"	"11"	"37 weeks"	"37"	1383
	"2013"	"2013"	"November"	"11"	"38 weeks"	"38"	2793
	"2013"	"2013"	"November"	"11"	"39 weeks"	"39"	5179
	"2013"	"2013"	"November"	"11"	"40 weeks"	"40"	4181
	"2013"	"2013"	"November"	"11"	"41 weeks"	"41"	1911
	"2013"	"2013"	"November"	"11"	"42 weeks"	"42"	575
	"2013"	"2013"	"November"	"11"	"43 weeks"	"43"	269
	"2013"	"2013"	"November"	"11"	"44 weeks"	"44"	133
	"2013"	"2013"	"November"	"11"	"45 weeks"	"45"	55
	"2013"	"2013"	"November"	"11"	"46 weeks"	"46"	29
	"2013"	"2013"	"November"	"11"	"47 weeks"	"47"	19
	"2013"	"2013"	"November"	"11"	"Unknown or Not Stated"	"99"	24
"Total"	"2013"	"2013"	"November"	"11"			18161
	"2013"	"2013"	"December"	"12"	"17 weeks"	"17"	Suppressed
	"2013"	"2013"	"December"	"12"	"18 weeks"	"18"	Suppressed
	"2013"	"2013"	"December"	"12"	"19 weeks"	"19"	Suppressed
	"2013"	"2013"	"December"	"12"	"20 weeks"	"20"	Suppressed
	"2013"	"2013"	"December"	"12"	"21 weeks"	"21"	Suppressed
	"2013"	"2013"	"December"	"12"	"22 weeks"	"22"	Suppressed
	"2013"	"2013"	"December"	"12"	"23 weeks"	"23"	10
	"2013"	"2013"	"December"	"12"	"24 weeks"	"24"	12
	"2013"	"2013"	"December"	"12"	"25 weeks"	"25"	23
	"2013"	"2013"	"December"	"12"	"26 weeks"	"26"	14
	"2013"	"2013"	"December"	"12"	"27 weeks"	"27"	12
	"2013"	"2013"	"December"	"12"	"28 weeks"	"28"	26
	"2013"	"2013"	"December"	"12"	"29 weeks"	"29"	28
	"2013"	"2013"	"December"	"12"	"30 weeks"	"30"	41
	"2013"	"2013"	"December"	"12"	"31 weeks"	"31"	54
	"2013"	"2013"	"December"	"12"	"32 weeks"	"32"	89
	"2013"	"2013"	"December"	"12"	"33 weeks"	"33"	131
	"2013"	"2013"	"December"	"12"	"34 weeks"	"34"	218
	"2013"	"2013"	"December"	"12"	"35 weeks"	"35"	313
	"2013"	"2013"	"December"	"12"	"36 weeks"	"36"	618
	"2013"	"2013"	"December"	"12"	"37 weeks"	"37"	1399
	"2013"	"2013"	"December"	"12"	"38 weeks"	"38"	2898
	"2013"	"2013"	"December"	"12"	"39 weeks"	"39"	5578
	"2013"	"2013"	"December"	"12"	"40 weeks"	"40"	4298
